Order ID,Order Date,Ship Date,Shipping Days,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin %,Revenue per Unit,Discount_Level,Order Size,Is_Profitable,High_Value_Order,On_Time_Shipping,Year,Month,Quarter,Weekday
US-2015-168704,2015-04-13,2015-04-17,4,Standard Class,FP-14320,Frank Preis,Consumer,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282,-18.57,152.5,Medium,Medium,False,True,True,2015,4,2,Monday
US-2015-168704,2015-04-13,2015-04-17,4,Standard Class,FP-14320,Frank Preis,Consumer,Central,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,0.3,-45.294,-21.43,105.69,Medium,Small,False,False,True,2015,4,2,Monday
US-2015-168704,2015-04-13,2015-04-17,4,Standard Class,FP-14320,Frank Preis,Consumer,Central,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,7.5,79.99,Medium,Medium,True,False,True,2015,4,2,Monday
CA-2017-143252,2017-12-18,2017-12-24,6,Standard Class,HE-14800,Harold Engle,Corporate,Central,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5,0.0,22.9885,23.0,19.99,Low,Medium,True,False,False,2017,12,4,Monday
CA-2017-143252,2017-12-18,2017-12-24,6,Standard Class,HE-14800,Harold Engle,Corporate,Central,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,3,0.0,10.8558,37.0,9.78,Low,Medium,True,False,False,2017,12,4,Monday
CA-2016-102134,2016-03-14,2016-03-19,5,Standard Class,SP-20545,Sibella Parks,Corporate,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524,26.0,8.37,Low,Small,True,False,True,2016,3,1,Monday
CA-2017-130036,2017-08-27,2017-08-27,0,Same Day,BP-11185,Ben Peterman,Corporate,East,Office Supplies,Paper,Xerox 1981,12.672,3,0.2,3.96,31.25,4.22,Medium,Medium,True,False,True,2017,8,3,Sunday
CA-2017-130036,2017-08-27,2017-08-27,0,Same Day,BP-11185,Ben Peterman,Corporate,East,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979,18.75,79.99,Medium,Very Large,True,True,True,2017,8,3,Sunday
CA-2015-134117,2015-12-17,2015-12-19,2,Second Class,PG-18895,Paul Gonzalez,Consumer,West,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,0.0,53.261,26.0,40.97,Low,Medium,True,False,True,2015,12,4,Thursday
CA-2015-134117,2015-12-17,2015-12-19,2,Second Class,PG-18895,Paul Gonzalez,Consumer,West,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2,0.2,16.998,12.5,67.99,Medium,Small,True,False,True,2015,12,4,Thursday
CA-2015-134117,2015-12-17,2015-12-19,2,Second Class,PG-18895,Paul Gonzalez,Consumer,West,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,5,0.0,7.052,43.0,3.28,Low,Medium,True,False,True,2015,12,4,Thursday
CA-2015-134117,2015-12-17,2015-12-19,2,Second Class,PG-18895,Paul Gonzalez,Consumer,West,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2,0.2,31.374,33.75,46.48,Medium,Small,True,False,True,2015,12,4,Thursday
CA-2014-130918,2014-08-22,2014-08-24,2,Second Class,JP-15520,Jeremy Pistek,Consumer,South,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126,-23.75,2.54,Medium,Medium,False,False,True,2014,8,3,Friday
CA-2016-159023,2016-11-03,2016-11-05,2,First Class,NW-18400,Natalie Webber,Consumer,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,-83.33,0.59,High,Large,False,False,True,2016,11,4,Thursday
CA-2016-159023,2016-11-03,2016-11-05,2,First Class,NW-18400,Natalie Webber,Consumer,West,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874,-140.0,60.0,High,Medium,False,False,True,2016,11,4,Thursday
CA-2017-111717,2017-10-10,2017-10-16,6,Standard Class,SW-20245,Scot Wooten,Consumer,Central,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,0.3,-47.8716,-20.0,79.79,Medium,Medium,False,False,False,2017,10,4,Tuesday
CA-2014-154592,2014-12-07,2014-12-08,1,First Class,EH-14005,Erica Hernandez,Home Office,West,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,49.0,54.96,Low,Medium,True,False,True,2014,12,4,Sunday
CA-2014-128622,2014-11-15,2014-11-17,2,Second Class,SC-20260,Scott Cohen,Corporate,West,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,30.0,3.65,Low,Medium,True,False,True,2014,11,4,Saturday
CA-2017-148355,2017-12-24,2017-12-28,4,Standard Class,NC-18535,Nick Crebassa,Corporate,East,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,48.0,6.48,Low,Medium,True,False,True,2017,12,4,Sunday
CA-2017-148355,2017-12-24,2017-12-28,4,Standard Class,NC-18535,Nick Crebassa,Corporate,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,5,0.0,6.15,50.0,2.46,Low,Medium,True,False,True,2017,12,4,Sunday
CA-2014-132913,2014-12-24,2014-12-26,2,First Class,AS-10090,Adam Shillingsburg,Consumer,West,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0.0,3.6322,26.0,13.97,Low,Small,True,False,True,2014,12,4,Wednesday
CA-2017-150910,2017-12-22,2017-12-28,6,Standard Class,JL-15130,Jack Lebron,Consumer,South,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216,-26.67,155.83,High,Large,False,True,False,2017,12,4,Friday
CA-2017-150910,2017-12-22,2017-12-28,6,Standard Class,JL-15130,Jack Lebron,Consumer,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,16.25,23.43,Medium,Small,True,False,False,2017,12,4,Friday
CA-2017-150910,2017-12-22,2017-12-28,6,Standard Class,JL-15130,Jack Lebron,Consumer,South,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962,7.5,8.72,Medium,Medium,True,False,False,2017,12,4,Friday
CA-2017-150910,2017-12-22,2017-12-28,6,Standard Class,JL-15130,Jack Lebron,Consumer,South,Office Supplies,Art,Newell 325,23.128,7,0.2,2.891,12.5,3.3,Medium,Large,True,False,False,2017,12,4,Friday
CA-2017-150910,2017-12-22,2017-12-28,6,Standard Class,JL-15130,Jack Lebron,Consumer,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291,27.5,11.85,Medium,Medium,True,False,False,2017,12,4,Friday
CA-2014-156790,2014-08-08,2014-08-10,2,Second Class,VG-21790,Vivek Gonzalez,Consumer,South,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728,-5.0,38.86,Medium,Medium,False,False,True,2014,8,3,Friday
CA-2014-126480,2014-09-20,2014-09-24,4,Standard Class,HG-14965,Henry Goldwyn,Corporate,West,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,45.0,4.28,Low,Small,True,False,True,2014,9,3,Saturday
CA-2017-105620,2017-12-25,2017-12-28,3,First Class,JH-15430,Jennifer Halladay,Consumer,South,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775,27.5,7.0,Medium,Medium,True,False,True,2017,12,4,Monday
CA-2017-105620,2017-12-25,2017-12-28,3,First Class,JH-15430,Jennifer Halladay,Consumer,South,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,2,0.5,-7.2,-6.0,60.0,High,Small,False,False,True,2017,12,4,Monday
CA-2017-150266,2017-11-25,2017-11-30,5,Standard Class,RO-19780,Rose O'Brian,Consumer,Central,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5,0.2,37.495,12.5,59.99,Medium,Medium,True,False,True,2017,11,4,Saturday
CA-2017-150266,2017-11-25,2017-11-30,5,Standard Class,RO-19780,Rose O'Brian,Consumer,Central,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.776,-265.0,13.57,High,Medium,False,False,True,2017,11,4,Saturday
CA-2017-150266,2017-11-25,2017-11-30,5,Standard Class,RO-19780,Rose O'Brian,Consumer,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398,-2.86,170.79,Medium,Medium,False,True,True,2017,11,4,Saturday
CA-2017-150266,2017-11-25,2017-11-30,5,Standard Class,RO-19780,Rose O'Brian,Consumer,Central,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376,20.0,4.67,Medium,Medium,True,False,True,2017,11,4,Saturday
CA-2016-157280,2016-11-05,2016-11-07,2,First Class,LW-17125,Liz Willingham,Consumer,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,26.0,136.98,Low,Small,True,False,True,2016,11,4,Saturday
CA-2016-157280,2016-11-05,2016-11-07,2,First Class,LW-17125,Liz Willingham,Consumer,South,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0.0,18.8937,21.0,29.99,Low,Medium,True,False,True,2016,11,4,Saturday
CA-2016-157280,2016-11-05,2016-11-07,2,First Class,LW-17125,Liz Willingham,Consumer,South,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,10.0,151.36,Low,Medium,True,True,True,2016,11,4,Saturday
CA-2017-106691,2017-11-06,2017-11-12,6,Standard Class,CC-12370,Christopher Conant,Consumer,Central,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344,-155.0,0.62,High,Small,False,False,False,2017,11,4,Monday
CA-2016-134180,2016-11-03,2016-11-07,4,Standard Class,JP-16135,Julie Prescott,Home Office,East,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1,0.2,14.4,20.0,72.0,Medium,Small,True,False,True,2016,11,4,Thursday
CA-2016-134180,2016-11-03,2016-11-07,4,Standard Class,JP-16135,Julie Prescott,Home Office,East,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433,-2.86,67.16,Medium,Large,False,False,True,2016,11,4,Thursday
CA-2014-166730,2014-12-30,2015-01-01,2,First Class,DD-13570,Dorothy Dickinson,Consumer,South,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038,-22.5,39.13,Medium,Small,False,False,True,2014,12,4,Tuesday
CA-2017-157469,2017-12-02,2017-12-07,5,Standard Class,ES-14080,Erin Smith,Corporate,East,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262,8.75,2.19,Medium,Large,True,False,True,2017,12,4,Saturday
CA-2017-157469,2017-12-02,2017-12-07,5,Standard Class,ES-14080,Erin Smith,Corporate,East,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198,-16.67,75.59,High,Small,False,False,True,2017,12,4,Saturday
CA-2017-122308,2017-03-24,2017-03-28,4,Standard Class,MV-17485,Mark Van Huff,Consumer,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,22.22,135.88,Low,Small,True,False,True,2017,3,1,Friday
US-2014-149034,2014-11-19,2014-11-21,2,First Class,RD-19900,Ruben Dartt,Consumer,East,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874,-2.5,47.5,Medium,Small,False,False,True,2014,11,4,Wednesday
CA-2017-159226,2017-04-25,2017-04-27,2,Second Class,RL-19615,Rob Lucas,Consumer,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102,8.24,49.28,Medium,Large,True,False,True,2017,4,2,Tuesday
CA-2017-156622,2017-11-23,2017-11-26,3,First Class,JP-15460,Jennifer Patt,Corporate,Central,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008,35.0,5.18,Medium,Large,True,False,True,2017,11,4,Thursday
CA-2017-156622,2017-11-23,2017-11-26,3,First Class,JP-15460,Jennifer Patt,Corporate,Central,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364,37.5,39.15,Medium,Small,True,False,True,2017,11,4,Thursday
CA-2017-156622,2017-11-23,2017-11-26,3,First Class,JP-15460,Jennifer Patt,Corporate,Central,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335,-24.29,127.78,Medium,Small,False,False,True,2017,11,4,Thursday
CA-2017-156622,2017-11-23,2017-11-26,3,First Class,JP-15460,Jennifer Patt,Corporate,Central,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156,-150.0,3.05,High,Small,False,False,True,2017,11,4,Thursday
CA-2014-119529,2014-11-03,2014-11-05,2,Second Class,DM-13345,Denise Monton,Corporate,East,Office Supplies,Binders,Avery Durable Binders,5.76,2,0.0,2.8224,49.0,2.88,Low,Small,True,False,True,2014,11,4,Monday
CA-2015-150413,2015-10-19,2015-10-24,5,Second Class,CS-11860,Cari Schnelling,Consumer,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838,-165.0,1.72,High,Small,False,False,True,2015,10,4,Monday
CA-2014-108182,2014-02-06,2014-02-10,4,Second Class,DL-13315,Delfina Latchford,Consumer,Central,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708,-165.0,4.48,High,Small,False,False,True,2014,2,1,Thursday
CA-2016-110898,2016-03-06,2016-03-12,6,Standard Class,LC-16870,Lena Cacioppo,Consumer,Central,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018,-270.0,0.78,High,Medium,False,False,False,2016,3,1,Sunday
CA-2016-110898,2016-03-06,2016-03-12,6,Standard Class,LC-16870,Lena Cacioppo,Consumer,Central,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.8,-2.7648,-160.0,0.43,High,Medium,False,False,False,2016,3,1,Sunday
CA-2016-110898,2016-03-06,2016-03-12,6,Standard Class,LC-16870,Lena Cacioppo,Consumer,Central,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824,-122.5,31.81,High,Medium,False,False,False,2016,3,1,Sunday
CA-2016-110898,2016-03-06,2016-03-12,6,Standard Class,LC-16870,Lena Cacioppo,Consumer,Central,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664,-68.0,72.99,High,Small,False,False,False,2016,3,1,Sunday
CA-2015-123092,2015-12-03,2015-12-07,4,Standard Class,JG-15115,Jack Garza,Consumer,South,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672,16.25,25.98,Medium,Medium,True,False,True,2015,12,4,Thursday
CA-2015-123092,2015-12-03,2015-12-07,4,Standard Class,JG-15115,Jack Garza,Consumer,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577,-76.67,19.19,High,Medium,False,False,True,2015,12,4,Thursday
CA-2015-123092,2015-12-03,2015-12-07,4,Standard Class,JG-15115,Jack Garza,Consumer,South,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386,8.75,52.79,Medium,Small,True,False,True,2015,12,4,Thursday
CA-2015-123092,2015-12-03,2015-12-07,4,Standard Class,JG-15115,Jack Garza,Consumer,South,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,12.5,4.67,Medium,Small,True,False,True,2015,12,4,Thursday
US-2015-128587,2015-12-24,2015-12-30,6,Standard Class,HM-14860,Harry Marie,Corporate,Central,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,2,0.0,3.7752,39.0,4.84,Low,Small,True,False,False,2015,12,4,Thursday
US-2015-128587,2015-12-24,2015-12-30,6,Standard Class,HM-14860,Harry Marie,Corporate,Central,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,7,0.0,2302.9671,47.0,699.99,Low,Large,True,True,False,2015,12,4,Thursday
US-2017-139577,2017-10-01,2017-10-06,5,Standard Class,TN-21040,Tanja Norvell,Home Office,West,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,0.0,21.9975,21.0,20.95,Low,Medium,True,False,True,2017,10,4,Sunday
CA-2017-159100,2017-10-16,2017-10-21,5,Standard Class,VP-21760,Victoria Pisteka,Corporate,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004,23.75,9.26,Medium,Small,True,False,True,2017,10,4,Monday
CA-2017-159100,2017-10-16,2017-10-21,5,Standard Class,VP-21760,Victoria Pisteka,Corporate,South,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,0.4,-968.8833,-51.67,267.89,High,Large,False,True,True,2017,10,4,Monday
CA-2014-109043,2014-08-15,2014-08-17,2,First Class,CS-12355,Christine Sundaresam,Consumer,South,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692,32.5,18.27,Medium,Medium,True,False,True,2014,8,3,Friday
CA-2014-109043,2014-08-15,2014-08-17,2,First Class,CS-12355,Christine Sundaresam,Consumer,South,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127,11.25,30.45,Medium,Medium,True,False,True,2014,8,3,Friday
US-2017-116491,2017-11-11,2017-11-13,2,First Class,PG-18820,Patrick Gardner,Consumer,Central,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144,35.0,17.59,Medium,Small,True,False,True,2017,11,4,Saturday
CA-2017-122763,2017-03-20,2017-03-20,0,Same Day,HG-14845,Harry Greene,Consumer,Central,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376,33.75,28.35,Medium,Small,True,False,True,2017,3,1,Monday
CA-2017-122763,2017-03-20,2017-03-20,0,Same Day,HG-14845,Harry Greene,Consumer,Central,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774,37.5,39.15,Medium,Large,True,False,True,2017,3,1,Monday
CA-2017-137785,2017-05-13,2017-05-17,4,Standard Class,MH-18115,Mick Hernandez,Home Office,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431,-27.14,91.69,Medium,Medium,False,False,True,2017,5,2,Saturday
CA-2014-133389,2014-06-22,2014-06-22,0,Same Day,TB-21280,Toby Braunhardt,Consumer,West,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324,-73.33,2.74,High,Medium,False,False,True,2014,6,2,Sunday
CA-2014-103807,2014-12-02,2014-12-09,7,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,South,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0.0,0.833,14.0,5.95,Low,Small,True,False,False,2014,12,4,Tuesday
CA-2014-103807,2014-12-02,2014-12-09,7,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0.0,7.1628,47.0,5.08,Low,Medium,True,False,False,2014,12,4,Tuesday
CA-2015-102855,2015-04-05,2015-04-06,1,Same Day,JF-15415,Jennifer Ferguson,Consumer,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,0.0,26.3934,11.0,39.99,Low,Large,True,False,True,2015,4,2,Sunday
CA-2015-102855,2015-04-05,2015-04-06,1,Same Day,JF-15415,Jennifer Ferguson,Consumer,West,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0.0,6.4368,27.0,2.98,Low,Large,True,False,True,2015,4,2,Sunday
CA-2017-107825,2017-11-18,2017-11-18,0,Same Day,NB-18655,Nona Balk,Corporate,Central,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,27.0,15.42,Low,Large,True,False,True,2017,11,4,Saturday
CA-2017-107825,2017-11-18,2017-11-18,0,Same Day,NB-18655,Nona Balk,Corporate,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0.0,10.5728,28.0,37.76,Low,Small,True,False,True,2017,11,4,Saturday
CA-2017-107825,2017-11-18,2017-11-18,0,Same Day,NB-18655,Nona Balk,Corporate,Central,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.4686,47.0,3.69,Low,Small,True,False,True,2017,11,4,Saturday
CA-2017-107825,2017-11-18,2017-11-18,0,Same Day,NB-18655,Nona Balk,Corporate,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,0.0,2.7354,47.0,2.91,Low,Small,True,False,True,2017,11,4,Saturday
CA-2017-106047,2017-07-12,2017-07-18,6,Standard Class,CS-11860,Cari Schnelling,Consumer,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1925,31.25,3.82,Medium,Small,True,False,False,2017,7,3,Wednesday
CA-2017-127803,2017-05-19,2017-05-23,4,Standard Class,ND-18460,Neil Ducich,Corporate,South,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,0.0,12.8184,49.0,6.54,Low,Medium,True,False,True,2017,5,2,Friday
CA-2015-137071,2015-12-20,2015-12-21,1,First Class,ED-13885,Emily Ducich,Home Office,Central,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,21.25,50.4,Medium,Small,True,False,True,2015,12,4,Sunday
CA-2016-121447,2016-02-21,2016-02-22,1,First Class,EA-14035,Erin Ashbrook,Corporate,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0.0,66.542,49.0,19.4,Low,Large,True,False,True,2016,2,1,Sunday
CA-2017-143084,2017-03-18,2017-03-22,4,Standard Class,BP-11050,Barry Pond,Corporate,West,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,3.753,27.0,2.78,Low,Medium,True,False,True,2017,3,1,Saturday
CA-2017-143084,2017-03-18,2017-03-22,4,Standard Class,BP-11050,Barry Pond,Corporate,West,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0.0,9.312,48.0,3.88,Low,Medium,True,False,True,2017,3,1,Saturday
CA-2016-131639,2016-12-17,2016-12-23,6,Standard Class,NS-18640,Noel Staavos,Corporate,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2,0.2,4.3836,32.5,6.74,Medium,Small,True,False,False,2016,12,4,Saturday
CA-2016-131639,2016-12-17,2016-12-23,6,Standard Class,NS-18640,Noel Staavos,Corporate,West,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,0.2,3.8529,33.75,11.42,Medium,Small,True,False,False,2016,12,4,Saturday
CA-2016-161361,2016-03-26,2016-03-28,2,Second Class,MV-17485,Mark Van Huff,Consumer,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,49.0,5.88,Low,Medium,True,False,True,2016,3,1,Saturday
CA-2016-161361,2016-03-26,2016-03-28,2,Second Class,MV-17485,Mark Van Huff,Consumer,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,32.5,5.68,Medium,Medium,True,False,True,2016,3,1,Saturday
CA-2014-100706,2014-12-16,2014-12-18,2,Second Class,LE-16810,Laurel Elliston,Consumer,South,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,8.0,49.99,Low,Small,True,False,True,2014,12,4,Tuesday
CA-2014-100706,2014-12-16,2014-12-18,2,Second Class,LE-16810,Laurel Elliston,Consumer,South,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218,33.0,4.91,Low,Large,True,False,True,2014,12,4,Tuesday
CA-2015-129525,2015-11-15,2015-11-20,5,Standard Class,VP-21760,Victoria Pisteka,Corporate,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13,0.7,-116.844,-70.0,12.84,High,Very Large,False,False,True,2015,11,4,Sunday
US-2016-141880,2016-08-22,2016-08-23,1,First Class,TC-21475,Tony Chapman,Home Office,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3,0.2,9.8328,10.0,32.78,Medium,Medium,True,False,True,2016,8,3,Monday
CA-2015-165799,2015-06-29,2015-07-02,3,First Class,SG-20470,Sheri Gordon,Consumer,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1,0.1,1.3098,1.11,117.88,Low,Small,True,False,True,2015,6,2,Monday
CA-2016-102127,2016-06-26,2016-07-02,6,Standard Class,VP-21760,Victoria Pisteka,Corporate,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,0.0,9.0171,43.0,6.99,Low,Medium,True,False,False,2016,6,2,Sunday
CA-2016-102127,2016-06-26,2016-07-02,6,Standard Class,VP-21760,Victoria Pisteka,Corporate,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,0.0,9.7972,7.0,34.99,Low,Medium,True,False,False,2016,6,2,Sunday
CA-2016-102127,2016-06-26,2016-07-02,6,Standard Class,VP-21760,Victoria Pisteka,Corporate,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316,34.0,12.58,Low,Medium,True,False,False,2016,6,2,Sunday
US-2016-152415,2016-09-17,2016-09-22,5,Standard Class,PO-18865,Patrick O'Donnell,Consumer,East,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244,42.0,4.94,Low,Medium,True,False,True,2016,9,3,Saturday
US-2016-152415,2016-09-17,2016-09-22,5,Standard Class,PO-18865,Patrick O'Donnell,Consumer,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824,32.0,63.94,Low,Medium,True,False,True,2016,9,3,Saturday
CA-2014-138198,2014-07-18,2014-07-23,5,Standard Class,JL-15130,Jack Lebron,Consumer,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,32.5,6.95,Medium,Small,True,False,True,2014,7,3,Friday
CA-2017-128041,2017-09-01,2017-09-01,0,Same Day,RW-19540,Rick Wilson,Corporate,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0.0,103.818,33.0,78.65,Low,Medium,True,False,True,2017,9,3,Friday
CA-2017-128041,2017-09-01,2017-09-01,0,Same Day,RW-19540,Rick Wilson,Corporate,West,Furniture,Tables,KI Conference Tables,283.56,4,0.0,45.3696,16.0,70.89,Low,Medium,True,False,True,2017,9,3,Friday
